t,popsize,poptype,poplocation
2060.22,4.07363e+07,N0,Wall
2060.22,1.79847e+07,N1,Wall
2060.22,6.12766e+07,N0,Lumen
2060.22,3.48426,N1,Lumen
2060.3,4.07358e+07,N0,Wall
2060.3,1.79852e+07,N1,Wall
2060.3,6.12766e+07,N0,Lumen
2060.3,3.48437,N1,Lumen
2060.37,4.07352e+07,N0,Wall
2060.37,1.79857e+07,N1,Wall
2060.37,6.12766e+07,N0,Lumen
2060.37,3.48449,N1,Lumen
2060.45,4.07346e+07,N0,Wall
2060.45,1.79862e+07,N1,Wall
2060.45,6.12766e+07,N0,Lumen
2060.45,3.48461,N1,Lumen
2060.52,4.07341e+07,N0,Wall
2060.52,1.79866e+07,N1,Wall
2060.52,6.12766e+07,N0,Lumen
2060.52,3.48472,N1,Lumen
2060.6,4.07335e+07,N0,Wall
2060.6,1.79871e+07,N1,Wall
2060.6,6.12766e+07,N0,Lumen
2060.6,3.48484,N1,Lumen
2060.68,4.07329e+07,N0,Wall
2060.68,1.79876e+07,N1,Wall
2060.68,6.12766e+07,N0,Lumen
2060.68,3.48495,N1,Lumen
2060.75,4.07323e+07,N0,Wall
2060.75,1.79881e+07,N1,Wall
2060.75,6.12766e+07,N0,Lumen
2060.75,3.48507,N1,Lumen
2060.83,4.07318e+07,N0,Wall
2060.83,1.79886e+07,N1,Wall
2060.83,6.12766e+07,N0,Lumen
2060.83,3.48518,N1,Lumen
2060.9,4.07312e+07,N0,Wall
2060.9,1.79891e+07,N1,Wall
2060.9,6.12766e+07,N0,Lumen
2060.9,3.4853,N1,Lumen
2060.98,4.07306e+07,N0,Wall
2060.98,1.79896e+07,N1,Wall
2060.98,6.12766e+07,N0,Lumen
2060.98,3.48542,N1,Lumen
2061.06,4.07301e+07,N0,Wall
2061.06,1.79901e+07,N1,Wall
2061.06,6.12766e+07,N0,Lumen
2061.06,3.48553,N1,Lumen
2061.13,4.07295e+07,N0,Wall
2061.13,1.79905e+07,N1,Wall
2061.13,6.12766e+07,N0,Lumen
2061.13,3.48565,N1,Lumen
2061.21,4.07289e+07,N0,Wall
2061.21,1.7991e+07,N1,Wall
2061.21,6.12766e+07,N0,Lumen
2061.21,3.48576,N1,Lumen
2061.28,4.07283e+07,N0,Wall
2061.28,1.79915e+07,N1,Wall
2061.28,6.12766e+07,N0,Lumen
2061.28,3.48588,N1,Lumen
2061.36,4.07278e+07,N0,Wall
2061.36,1.7992e+07,N1,Wall
2061.36,6.12766e+07,N0,Lumen
2061.36,3.486,N1,Lumen
2061.43,4.07272e+07,N0,Wall
2061.43,1.79925e+07,N1,Wall
2061.43,6.12766e+07,N0,Lumen
2061.43,3.48611,N1,Lumen
2061.51,4.07266e+07,N0,Wall
2061.51,1.7993e+07,N1,Wall
2061.51,6.12766e+07,N0,Lumen
2061.51,3.48623,N1,Lumen
2061.59,4.07261e+07,N0,Wall
2061.59,1.79935e+07,N1,Wall
2061.59,6.12766e+07,N0,Lumen
2061.59,3.48634,N1,Lumen
2061.66,4.07255e+07,N0,Wall
2061.66,1.7994e+07,N1,Wall
2061.66,6.12766e+07,N0,Lumen
2061.66,3.48646,N1,Lumen
2061.74,4.07249e+07,N0,Wall
2061.74,1.79944e+07,N1,Wall
2061.74,6.12766e+07,N0,Lumen
2061.74,3.48657,N1,Lumen
2061.81,4.07243e+07,N0,Wall
2061.81,1.79949e+07,N1,Wall
2061.81,6.12766e+07,N0,Lumen
2061.81,3.48669,N1,Lumen
2061.89,4.07238e+07,N0,Wall
2061.89,1.79954e+07,N1,Wall
2061.89,6.12766e+07,N0,Lumen
2061.89,3.48681,N1,Lumen
2061.97,4.07232e+07,N0,Wall
2061.97,1.79959e+07,N1,Wall
2061.97,6.12766e+07,N0,Lumen
2061.97,3.48692,N1,Lumen
2062.04,4.07226e+07,N0,Wall
2062.04,1.79964e+07,N1,Wall
2062.04,6.12766e+07,N0,Lumen
2062.04,3.48704,N1,Lumen
2062.12,4.07221e+07,N0,Wall
2062.12,1.79969e+07,N1,Wall
2062.12,6.12766e+07,N0,Lumen
2062.12,3.48715,N1,Lumen
2062.19,4.07215e+07,N0,Wall
2062.19,1.79974e+07,N1,Wall
2062.19,6.12766e+07,N0,Lumen
2062.19,3.48727,N1,Lumen
2062.27,4.07209e+07,N0,Wall
2062.27,1.79978e+07,N1,Wall
2062.27,6.12766e+07,N0,Lumen
2062.27,3.48739,N1,Lumen
2062.35,4.07204e+07,N0,Wall
2062.35,1.79983e+07,N1,Wall
2062.35,6.12766e+07,N0,Lumen
2062.35,3.4875,N1,Lumen
2062.42,4.07198e+07,N0,Wall
2062.42,1.79988e+07,N1,Wall
2062.42,6.12766e+07,N0,Lumen
2062.42,3.48762,N1,Lumen
2062.5,4.07192e+07,N0,Wall
2062.5,1.79993e+07,N1,Wall
2062.5,6.12766e+07,N0,Lumen
2062.5,3.48773,N1,Lumen
2062.57,4.07187e+07,N0,Wall
2062.57,1.79998e+07,N1,Wall
2062.57,6.12766e+07,N0,Lumen
2062.57,3.48785,N1,Lumen
2062.65,4.07181e+07,N0,Wall
2062.65,1.80003e+07,N1,Wall
2062.65,6.12766e+07,N0,Lumen
2062.65,3.48797,N1,Lumen
2062.73,4.07175e+07,N0,Wall
2062.73,1.80008e+07,N1,Wall
2062.73,6.12766e+07,N0,Lumen
2062.73,3.48808,N1,Lumen
2062.8,4.07169e+07,N0,Wall
2062.8,1.80012e+07,N1,Wall
2062.8,6.12766e+07,N0,Lumen
2062.8,3.4882,N1,Lumen
2062.88,4.07164e+07,N0,Wall
2062.88,1.80017e+07,N1,Wall
2062.88,6.12766e+07,N0,Lumen
2062.88,3.48831,N1,Lumen
2062.95,4.07158e+07,N0,Wall
2062.95,1.80022e+07,N1,Wall
2062.95,6.12766e+07,N0,Lumen
2062.95,3.48843,N1,Lumen
2063.03,4.07152e+07,N0,Wall
2063.03,1.80027e+07,N1,Wall
2063.03,6.12766e+07,N0,Lumen
2063.03,3.48854,N1,Lumen
2063.11,4.07147e+07,N0,Wall
2063.11,1.80032e+07,N1,Wall
2063.11,6.12766e+07,N0,Lumen
2063.11,3.48866,N1,Lumen
2063.18,4.07141e+07,N0,Wall
2063.18,1.80037e+07,N1,Wall
2063.18,6.12766e+07,N0,Lumen
2063.18,3.48878,N1,Lumen
2063.26,4.07135e+07,N0,Wall
2063.26,1.80042e+07,N1,Wall
2063.26,6.12766e+07,N0,Lumen
2063.26,3.48889,N1,Lumen
2063.33,4.0713e+07,N0,Wall
2063.33,1.80046e+07,N1,Wall
2063.33,6.12766e+07,N0,Lumen
2063.33,3.48901,N1,Lumen
2063.41,4.07124e+07,N0,Wall
2063.41,1.80051e+07,N1,Wall
2063.41,6.12766e+07,N0,Lumen
2063.41,3.48912,N1,Lumen
2063.49,4.07118e+07,N0,Wall
2063.49,1.80056e+07,N1,Wall
2063.49,6.12766e+07,N0,Lumen
2063.49,3.48924,N1,Lumen
2063.56,4.07113e+07,N0,Wall
2063.56,1.80061e+07,N1,Wall
2063.56,6.12766e+07,N0,Lumen
2063.56,3.48936,N1,Lumen
2063.64,4.07107e+07,N0,Wall
2063.64,1.80066e+07,N1,Wall
2063.64,6.12766e+07,N0,Lumen
2063.64,3.48947,N1,Lumen
2063.71,4.07101e+07,N0,Wall
2063.71,1.80071e+07,N1,Wall
2063.71,6.12766e+07,N0,Lumen
2063.71,3.48959,N1,Lumen
2063.79,4.07096e+07,N0,Wall
2063.79,1.80075e+07,N1,Wall
2063.79,6.12766e+07,N0,Lumen
2063.79,3.4897,N1,Lumen
2063.87,4.0709e+07,N0,Wall
2063.87,1.8008e+07,N1,Wall
2063.87,6.12766e+07,N0,Lumen
2063.87,3.48982,N1,Lumen
2063.94,4.07084e+07,N0,Wall
2063.94,1.80085e+07,N1,Wall
2063.94,6.12766e+07,N0,Lumen
2063.94,3.48993,N1,Lumen
2064.02,4.07079e+07,N0,Wall
2064.02,1.8009e+07,N1,Wall
2064.02,6.12766e+07,N0,Lumen
2064.02,3.49005,N1,Lumen
2064.09,4.07073e+07,N0,Wall
2064.09,1.80095e+07,N1,Wall
2064.09,6.12766e+07,N0,Lumen
2064.09,3.49017,N1,Lumen
2064.17,4.07067e+07,N0,Wall
2064.17,1.801e+07,N1,Wall
2064.17,6.12766e+07,N0,Lumen
2064.17,3.49028,N1,Lumen
2064.25,4.07062e+07,N0,Wall
2064.25,1.80104e+07,N1,Wall
2064.25,6.12766e+07,N0,Lumen
2064.25,3.4904,N1,Lumen
2064.32,4.07056e+07,N0,Wall
2064.32,1.80109e+07,N1,Wall
2064.32,6.12766e+07,N0,Lumen
2064.32,3.49051,N1,Lumen
2064.4,4.0705e+07,N0,Wall
2064.4,1.80114e+07,N1,Wall
2064.4,6.12766e+07,N0,Lumen
2064.4,3.49063,N1,Lumen
2064.47,4.07045e+07,N0,Wall
2064.47,1.80119e+07,N1,Wall
2064.47,6.12766e+07,N0,Lumen
2064.47,3.49075,N1,Lumen
2064.55,4.07039e+07,N0,Wall
2064.55,1.80124e+07,N1,Wall
2064.55,6.12766e+07,N0,Lumen
2064.55,3.49086,N1,Lumen
2064.63,4.07033e+07,N0,Wall
2064.63,1.80129e+07,N1,Wall
2064.63,6.12766e+07,N0,Lumen
2064.63,3.49098,N1,Lumen
2064.7,4.07028e+07,N0,Wall
2064.7,1.80133e+07,N1,Wall
2064.7,6.12766e+07,N0,Lumen
2064.7,3.49109,N1,Lumen
2064.78,4.07022e+07,N0,Wall
2064.78,1.80138e+07,N1,Wall
2064.78,6.12766e+07,N0,Lumen
2064.78,3.49121,N1,Lumen
2064.85,4.07016e+07,N0,Wall
2064.85,1.80143e+07,N1,Wall
2064.85,6.12766e+07,N0,Lumen
2064.85,3.49132,N1,Lumen
2064.93,4.07011e+07,N0,Wall
2064.93,1.80148e+07,N1,Wall
2064.93,6.12766e+07,N0,Lumen
2064.93,3.49144,N1,Lumen
2065.01,4.07005e+07,N0,Wall
2065.01,1.80153e+07,N1,Wall
2065.01,6.12766e+07,N0,Lumen
2065.01,3.49156,N1,Lumen
2065.08,4.06999e+07,N0,Wall
2065.08,1.80157e+07,N1,Wall
2065.08,6.12766e+07,N0,Lumen
2065.08,3.49167,N1,Lumen
2065.16,4.06994e+07,N0,Wall
2065.16,1.80162e+07,N1,Wall
2065.16,6.12766e+07,N0,Lumen
2065.16,3.49179,N1,Lumen
2065.23,4.06988e+07,N0,Wall
2065.23,1.80167e+07,N1,Wall
2065.23,6.12766e+07,N0,Lumen
2065.23,3.4919,N1,Lumen
2065.31,4.06983e+07,N0,Wall
2065.31,1.80172e+07,N1,Wall
2065.31,6.12766e+07,N0,Lumen
2065.31,3.49202,N1,Lumen
2065.39,4.06977e+07,N0,Wall
2065.39,1.80177e+07,N1,Wall
2065.39,6.12766e+07,N0,Lumen
2065.39,3.49214,N1,Lumen
2065.46,4.06971e+07,N0,Wall
2065.46,1.80182e+07,N1,Wall
2065.46,6.12766e+07,N0,Lumen
2065.46,3.49225,N1,Lumen
2065.54,4.06966e+07,N0,Wall
2065.54,1.80186e+07,N1,Wall
2065.54,6.12766e+07,N0,Lumen
2065.54,3.49237,N1,Lumen
2065.61,4.0696e+07,N0,Wall
2065.61,1.80191e+07,N1,Wall
2065.61,6.12766e+07,N0,Lumen
2065.61,3.49248,N1,Lumen
2065.69,4.06954e+07,N0,Wall
2065.69,1.80196e+07,N1,Wall
2065.69,6.12766e+07,N0,Lumen
2065.69,3.4926,N1,Lumen
2065.77,4.06949e+07,N0,Wall
2065.77,1.80201e+07,N1,Wall
2065.77,6.12766e+07,N0,Lumen
2065.77,3.49271,N1,Lumen
2065.84,4.06943e+07,N0,Wall
2065.84,1.80206e+07,N1,Wall
2065.84,6.12766e+07,N0,Lumen
2065.84,3.49283,N1,Lumen
2065.92,4.06937e+07,N0,Wall
2065.92,1.8021e+07,N1,Wall
2065.92,6.12766e+07,N0,Lumen
2065.92,3.49295,N1,Lumen
2065.99,4.06932e+07,N0,Wall
2065.99,1.80215e+07,N1,Wall
2065.99,6.12766e+07,N0,Lumen
2065.99,3.49306,N1,Lumen
2066.07,4.06926e+07,N0,Wall
2066.07,1.8022e+07,N1,Wall
2066.07,6.12766e+07,N0,Lumen
2066.07,3.49318,N1,Lumen
2066.15,4.06921e+07,N0,Wall
2066.15,1.80225e+07,N1,Wall
2066.15,6.12766e+07,N0,Lumen
2066.15,3.49329,N1,Lumen
2066.22,4.06915e+07,N0,Wall
2066.22,1.8023e+07,N1,Wall
2066.22,6.12766e+07,N0,Lumen
2066.22,3.49341,N1,Lumen
2066.3,4.06909e+07,N0,Wall
2066.3,1.80234e+07,N1,Wall
2066.3,6.12766e+07,N0,Lumen
2066.3,3.49353,N1,Lumen
2066.38,4.06904e+07,N0,Wall
2066.38,1.80239e+07,N1,Wall
2066.38,6.12766e+07,N0,Lumen
2066.38,3.49364,N1,Lumen
2066.45,4.06898e+07,N0,Wall
2066.45,1.80244e+07,N1,Wall
2066.45,6.12766e+07,N0,Lumen
2066.45,3.49376,N1,Lumen
2066.53,4.06892e+07,N0,Wall
2066.53,1.80249e+07,N1,Wall
2066.53,6.12766e+07,N0,Lumen
2066.53,3.49387,N1,Lumen
2066.6,4.06887e+07,N0,Wall
2066.6,1.80254e+07,N1,Wall
2066.6,6.12766e+07,N0,Lumen
2066.6,3.49399,N1,Lumen
2066.68,4.06881e+07,N0,Wall
2066.68,1.80258e+07,N1,Wall
2066.68,6.12766e+07,N0,Lumen
2066.68,3.4941,N1,Lumen
2066.76,4.06876e+07,N0,Wall
2066.76,1.80263e+07,N1,Wall
2066.76,6.12766e+07,N0,Lumen
2066.76,3.49422,N1,Lumen
2066.83,4.0687e+07,N0,Wall
2066.83,1.80268e+07,N1,Wall
2066.83,6.12766e+07,N0,Lumen
2066.83,3.49434,N1,Lumen
2066.91,4.06864e+07,N0,Wall
2066.91,1.80273e+07,N1,Wall
2066.91,6.12766e+07,N0,Lumen
2066.91,3.49445,N1,Lumen
2066.98,4.06859e+07,N0,Wall
2066.98,1.80278e+07,N1,Wall
2066.98,6.12766e+07,N0,Lumen
2066.98,3.49457,N1,Lumen
2067.06,4.06853e+07,N0,Wall
2067.06,1.80282e+07,N1,Wall
2067.06,6.12766e+07,N0,Lumen
2067.06,3.49468,N1,Lumen
2067.14,4.06848e+07,N0,Wall
2067.14,1.80287e+07,N1,Wall
2067.14,6.12766e+07,N0,Lumen
2067.14,3.4948,N1,Lumen
2067.21,4.06842e+07,N0,Wall
2067.21,1.80292e+07,N1,Wall
2067.21,6.12766e+07,N0,Lumen
2067.21,3.49492,N1,Lumen
2067.29,4.06836e+07,N0,Wall
2067.29,1.80297e+07,N1,Wall
2067.29,6.12766e+07,N0,Lumen
2067.29,3.49503,N1,Lumen
2067.36,4.06831e+07,N0,Wall
2067.36,1.80301e+07,N1,Wall
2067.36,6.12766e+07,N0,Lumen
2067.36,3.49515,N1,Lumen
2067.44,4.06825e+07,N0,Wall
2067.44,1.80306e+07,N1,Wall
2067.44,6.12766e+07,N0,Lumen
2067.44,3.49526,N1,Lumen
2067.52,4.0682e+07,N0,Wall
2067.52,1.80311e+07,N1,Wall
2067.52,6.12766e+07,N0,Lumen
2067.52,3.49538,N1,Lumen
2067.59,4.06814e+07,N0,Wall
2067.59,1.80316e+07,N1,Wall
2067.59,6.12766e+07,N0,Lumen
2067.59,3.49549,N1,Lumen
2067.67,4.06808e+07,N0,Wall
2067.67,1.80321e+07,N1,Wall
2067.67,6.12766e+07,N0,Lumen
2067.67,3.49561,N1,Lumen
2067.75,4.06803e+07,N0,Wall
2067.75,1.80325e+07,N1,Wall
2067.75,6.12766e+07,N0,Lumen
2067.75,3.49573,N1,Lumen
2067.82,4.06797e+07,N0,Wall
2067.82,1.8033e+07,N1,Wall
2067.82,6.12766e+07,N0,Lumen
2067.82,3.49584,N1,Lumen
2067.9,4.06792e+07,N0,Wall
2067.9,1.80335e+07,N1,Wall
2067.9,6.12766e+07,N0,Lumen
2067.9,3.49596,N1,Lumen
2067.97,4.06786e+07,N0,Wall
2067.97,1.8034e+07,N1,Wall
2067.97,6.12766e+07,N0,Lumen
2067.97,3.49607,N1,Lumen
2068.05,4.0678e+07,N0,Wall
2068.05,1.80344e+07,N1,Wall
2068.05,6.12766e+07,N0,Lumen
2068.05,3.49619,N1,Lumen
2068.13,4.06775e+07,N0,Wall
2068.13,1.80349e+07,N1,Wall
2068.13,6.12766e+07,N0,Lumen
2068.13,3.49631,N1,Lumen
2068.2,4.06769e+07,N0,Wall
2068.2,1.80354e+07,N1,Wall
2068.2,6.12766e+07,N0,Lumen
2068.2,3.49642,N1,Lumen
2068.28,4.06764e+07,N0,Wall
2068.28,1.80359e+07,N1,Wall
2068.28,6.12766e+07,N0,Lumen
2068.28,3.49654,N1,Lumen
2068.35,4.06758e+07,N0,Wall
2068.35,1.80364e+07,N1,Wall
2068.35,6.12766e+07,N0,Lumen
2068.35,3.49665,N1,Lumen
2068.43,4.06752e+07,N0,Wall
2068.43,1.80368e+07,N1,Wall
2068.43,6.12766e+07,N0,Lumen
2068.43,3.49677,N1,Lumen
2068.51,4.06747e+07,N0,Wall
2068.51,1.80373e+07,N1,Wall
2068.51,6.12766e+07,N0,Lumen
2068.51,3.49688,N1,Lumen
2068.58,4.06741e+07,N0,Wall
2068.58,1.80378e+07,N1,Wall
2068.58,6.12766e+07,N0,Lumen
2068.58,3.497,N1,Lumen
2068.66,4.06736e+07,N0,Wall
2068.66,1.80383e+07,N1,Wall
2068.66,6.12766e+07,N0,Lumen
2068.66,3.49712,N1,Lumen
2068.74,4.0673e+07,N0,Wall
2068.74,1.80387e+07,N1,Wall
2068.74,6.12766e+07,N0,Lumen
2068.74,3.49723,N1,Lumen
2068.81,4.06724e+07,N0,Wall
2068.81,1.80392e+07,N1,Wall
2068.81,6.12766e+07,N0,Lumen
2068.81,3.49735,N1,Lumen
2068.89,4.06719e+07,N0,Wall
2068.89,1.80397e+07,N1,Wall
2068.89,6.12766e+07,N0,Lumen
2068.89,3.49746,N1,Lumen
2068.96,4.06713e+07,N0,Wall
2068.96,1.80402e+07,N1,Wall
2068.96,6.12766e+07,N0,Lumen
2068.96,3.49758,N1,Lumen
2069.04,4.06708e+07,N0,Wall
2069.04,1.80406e+07,N1,Wall
2069.04,6.12766e+07,N0,Lumen
2069.04,3.49769,N1,Lumen
2069.12,4.06702e+07,N0,Wall
2069.12,1.80411e+07,N1,Wall
2069.12,6.12766e+07,N0,Lumen
2069.12,3.49781,N1,Lumen
2069.19,4.06697e+07,N0,Wall
2069.19,1.80416e+07,N1,Wall
2069.19,6.12766e+07,N0,Lumen
2069.19,3.49793,N1,Lumen
2069.27,4.06691e+07,N0,Wall
2069.27,1.80421e+07,N1,Wall
2069.27,6.12766e+07,N0,Lumen
2069.27,3.49804,N1,Lumen
2069.35,4.06685e+07,N0,Wall
2069.35,1.80425e+07,N1,Wall
2069.35,6.12766e+07,N0,Lumen
2069.35,3.49816,N1,Lumen
2069.42,4.0668e+07,N0,Wall
2069.42,1.8043e+07,N1,Wall
2069.42,6.12766e+07,N0,Lumen
2069.42,3.49827,N1,Lumen
2069.5,4.06674e+07,N0,Wall
2069.5,1.80435e+07,N1,Wall
2069.5,6.12766e+07,N0,Lumen
2069.5,3.49839,N1,Lumen
2069.57,4.06669e+07,N0,Wall
2069.57,1.8044e+07,N1,Wall
2069.57,6.12766e+07,N0,Lumen
2069.57,3.49851,N1,Lumen
2069.65,4.06663e+07,N0,Wall
2069.65,1.80444e+07,N1,Wall
2069.65,6.12766e+07,N0,Lumen
2069.65,3.49862,N1,Lumen
2069.73,4.06658e+07,N0,Wall
2069.73,1.80449e+07,N1,Wall
2069.73,6.12766e+07,N0,Lumen
2069.73,3.49874,N1,Lumen
2069.8,4.06652e+07,N0,Wall
2069.8,1.80454e+07,N1,Wall
2069.8,6.12766e+07,N0,Lumen
2069.8,3.49885,N1,Lumen
2069.88,4.06646e+07,N0,Wall
2069.88,1.80459e+07,N1,Wall
2069.88,6.12766e+07,N0,Lumen
2069.88,3.49897,N1,Lumen
2069.96,4.06641e+07,N0,Wall
2069.96,1.80463e+07,N1,Wall
2069.96,6.12766e+07,N0,Lumen
2069.96,3.49908,N1,Lumen
2070.03,4.06635e+07,N0,Wall
2070.03,1.80468e+07,N1,Wall
2070.03,6.12766e+07,N0,Lumen
2070.03,3.4992,N1,Lumen
2070.11,4.0663e+07,N0,Wall
2070.11,1.80473e+07,N1,Wall
2070.11,6.12766e+07,N0,Lumen
2070.11,3.49932,N1,Lumen
2070.18,4.06624e+07,N0,Wall
2070.18,1.80478e+07,N1,Wall
2070.18,6.12766e+07,N0,Lumen
2070.18,3.49943,N1,Lumen
2070.26,4.06619e+07,N0,Wall
2070.26,1.80482e+07,N1,Wall
2070.26,6.12766e+07,N0,Lumen
2070.26,3.49955,N1,Lumen
2070.34,4.06613e+07,N0,Wall
2070.34,1.80487e+07,N1,Wall
2070.34,6.12766e+07,N0,Lumen
2070.34,3.49966,N1,Lumen
2070.41,4.06608e+07,N0,Wall
2070.41,1.80492e+07,N1,Wall
2070.41,6.12766e+07,N0,Lumen
2070.41,3.49978,N1,Lumen
2070.49,4.06602e+07,N0,Wall
2070.49,1.80497e+07,N1,Wall
2070.49,6.12766e+07,N0,Lumen
2070.49,3.49989,N1,Lumen
2070.57,4.06596e+07,N0,Wall
2070.57,1.80501e+07,N1,Wall
2070.57,6.12766e+07,N0,Lumen
2070.57,3.50001,N1,Lumen
2070.64,4.06591e+07,N0,Wall
2070.64,1.80506e+07,N1,Wall
2070.64,6.12766e+07,N0,Lumen
2070.64,3.50013,N1,Lumen
2070.72,4.06585e+07,N0,Wall
2070.72,1.80511e+07,N1,Wall
2070.72,6.12766e+07,N0,Lumen
2070.72,3.50024,N1,Lumen
2070.79,4.0658e+07,N0,Wall
2070.79,1.80516e+07,N1,Wall
2070.79,6.12766e+07,N0,Lumen
2070.79,3.50036,N1,Lumen
2070.87,4.06574e+07,N0,Wall
2070.87,1.8052e+07,N1,Wall
2070.87,6.12766e+07,N0,Lumen
2070.87,3.50047,N1,Lumen
2070.95,4.06569e+07,N0,Wall
2070.95,1.80525e+07,N1,Wall
2070.95,6.12766e+07,N0,Lumen
2070.95,3.50059,N1,Lumen
2071.02,4.06563e+07,N0,Wall
2071.02,1.8053e+07,N1,Wall
2071.02,6.12766e+07,N0,Lumen
2071.02,3.50071,N1,Lumen
2071.1,4.06558e+07,N0,Wall
2071.1,1.80534e+07,N1,Wall
2071.1,6.12766e+07,N0,Lumen
2071.1,3.50082,N1,Lumen
2071.18,4.06552e+07,N0,Wall
2071.18,1.80539e+07,N1,Wall
2071.18,6.12766e+07,N0,Lumen
2071.18,3.50094,N1,Lumen
2071.25,4.06546e+07,N0,Wall
2071.25,1.80544e+07,N1,Wall
2071.25,6.12766e+07,N0,Lumen
2071.25,3.50105,N1,Lumen
2071.33,4.06541e+07,N0,Wall
2071.33,1.80549e+07,N1,Wall
2071.33,6.12766e+07,N0,Lumen
2071.33,3.50117,N1,Lumen
2071.4,4.06535e+07,N0,Wall
2071.4,1.80553e+07,N1,Wall
2071.4,6.12766e+07,N0,Lumen
2071.4,3.50128,N1,Lumen
2071.48,4.0653e+07,N0,Wall
2071.48,1.80558e+07,N1,Wall
2071.48,6.12766e+07,N0,Lumen
2071.48,3.5014,N1,Lumen
2071.56,4.06524e+07,N0,Wall
2071.56,1.80563e+07,N1,Wall
2071.56,6.12766e+07,N0,Lumen
2071.56,3.50152,N1,Lumen
2071.63,4.06519e+07,N0,Wall
2071.63,1.80568e+07,N1,Wall
2071.63,6.12766e+07,N0,Lumen
2071.63,3.50163,N1,Lumen
2071.71,4.06513e+07,N0,Wall
2071.71,1.80572e+07,N1,Wall
2071.71,6.12766e+07,N0,Lumen
2071.71,3.50175,N1,Lumen
2071.79,4.06508e+07,N0,Wall
2071.79,1.80577e+07,N1,Wall
2071.79,6.12766e+07,N0,Lumen
2071.79,3.50186,N1,Lumen
2071.86,4.06502e+07,N0,Wall
2071.86,1.80582e+07,N1,Wall
2071.86,6.12766e+07,N0,Lumen
2071.86,3.50198,N1,Lumen
2071.94,4.06497e+07,N0,Wall
2071.94,1.80586e+07,N1,Wall
2071.94,6.12766e+07,N0,Lumen
2071.94,3.50209,N1,Lumen
2072.01,4.06491e+07,N0,Wall
2072.01,1.80591e+07,N1,Wall
2072.01,6.12766e+07,N0,Lumen
2072.01,3.50221,N1,Lumen
2072.09,4.06486e+07,N0,Wall
2072.09,1.80596e+07,N1,Wall
2072.09,6.12766e+07,N0,Lumen
2072.09,3.50233,N1,Lumen
2072.17,4.0648e+07,N0,Wall
2072.17,1.80601e+07,N1,Wall
2072.17,6.12766e+07,N0,Lumen
2072.17,3.50244,N1,Lumen
2072.24,4.06475e+07,N0,Wall
2072.24,1.80605e+07,N1,Wall
2072.24,6.12766e+07,N0,Lumen
2072.24,3.50256,N1,Lumen
2072.32,4.06469e+07,N0,Wall
2072.32,1.8061e+07,N1,Wall
2072.32,6.12766e+07,N0,Lumen
2072.32,3.50267,N1,Lumen
2072.4,4.06464e+07,N0,Wall
2072.4,1.80615e+07,N1,Wall
2072.4,6.12766e+07,N0,Lumen
2072.4,3.50279,N1,Lumen
2072.47,4.06458e+07,N0,Wall
2072.47,1.80619e+07,N1,Wall
2072.47,6.12766e+07,N0,Lumen
2072.47,3.5029,N1,Lumen
2072.55,4.06453e+07,N0,Wall
2072.55,1.80624e+07,N1,Wall
2072.55,6.12766e+07,N0,Lumen
2072.55,3.50302,N1,Lumen
2072.63,4.06447e+07,N0,Wall
2072.63,1.80629e+07,N1,Wall
2072.63,6.12766e+07,N0,Lumen
2072.63,3.50314,N1,Lumen
2072.7,4.06441e+07,N0,Wall
2072.7,1.80634e+07,N1,Wall
2072.7,6.12766e+07,N0,Lumen
2072.7,3.50325,N1,Lumen
2072.78,4.06436e+07,N0,Wall
2072.78,1.80638e+07,N1,Wall
2072.78,6.12766e+07,N0,Lumen
2072.78,3.50337,N1,Lumen
2072.85,4.0643e+07,N0,Wall
2072.85,1.80643e+07,N1,Wall
2072.85,6.12766e+07,N0,Lumen
2072.85,3.50348,N1,Lumen
2072.93,4.06425e+07,N0,Wall
2072.93,1.80648e+07,N1,Wall
2072.93,6.12766e+07,N0,Lumen
2072.93,3.5036,N1,Lumen
2073.01,4.06419e+07,N0,Wall
2073.01,1.80652e+07,N1,Wall
2073.01,6.12766e+07,N0,Lumen
2073.01,3.50371,N1,Lumen
2073.08,4.06414e+07,N0,Wall
2073.08,1.80657e+07,N1,Wall
2073.08,6.12766e+07,N0,Lumen
2073.08,3.50383,N1,Lumen
2073.16,4.06408e+07,N0,Wall
2073.16,1.80662e+07,N1,Wall
2073.16,6.12766e+07,N0,Lumen
2073.16,3.50395,N1,Lumen
2073.24,4.06403e+07,N0,Wall
2073.24,1.80666e+07,N1,Wall
2073.24,6.12766e+07,N0,Lumen
2073.24,3.50406,N1,Lumen
2073.31,4.06397e+07,N0,Wall
2073.31,1.80671e+07,N1,Wall
2073.31,6.12766e+07,N0,Lumen
2073.31,3.50418,N1,Lumen
2073.39,4.06392e+07,N0,Wall
2073.39,1.80676e+07,N1,Wall
2073.39,6.12766e+07,N0,Lumen
2073.39,3.50429,N1,Lumen
2073.47,4.06386e+07,N0,Wall
2073.47,1.80681e+07,N1,Wall
2073.47,6.12766e+07,N0,Lumen
2073.47,3.50441,N1,Lumen
2073.54,4.06381e+07,N0,Wall
2073.54,1.80685e+07,N1,Wall
2073.54,6.12766e+07,N0,Lumen
2073.54,3.50452,N1,Lumen
2073.62,4.06375e+07,N0,Wall
2073.62,1.8069e+07,N1,Wall
2073.62,6.12766e+07,N0,Lumen
2073.62,3.50464,N1,Lumen
