t,popsize,population,resource input
800.505,249190,N1,50
800.604,6.09976e+07,N0,50
800.604,249317,N1,50
800.702,6.09975e+07,N0,50
800.702,249444,N1,50
800.8,6.09974e+07,N0,50
800.8,249572,N1,50
800.898,6.09972e+07,N0,50
800.898,249699,N1,50
800.997,6.09971e+07,N0,50
800.997,249827,N1,50
801.095,6.09969e+07,N0,50
801.095,249954,N1,50
801.193,6.09968e+07,N0,50
801.193,250082,N1,50
801.291,6.09967e+07,N0,50
801.291,250210,N1,50
801.389,6.09965e+07,N0,50
801.389,250337,N1,50
801.488,6.09964e+07,N0,50
801.488,250465,N1,50
801.586,6.09962e+07,N0,50
801.586,250593,N1,50
801.684,6.09961e+07,N0,50
801.684,250720,N1,50
801.782,6.09959e+07,N0,50
801.782,250848,N1,50
801.88,6.09958e+07,N0,50
801.88,250976,N1,50
801.978,6.09956e+07,N0,50
801.978,251104,N1,50
802.076,6.09955e+07,N0,50
802.076,251232,N1,50
802.174,6.09954e+07,N0,50
802.174,251360,N1,50
802.272,6.09952e+07,N0,50
802.272,251488,N1,50
802.37,6.09951e+07,N0,50
802.37,251616,N1,50
802.468,6.09949e+07,N0,50
802.468,251745,N1,50
802.566,6.09948e+07,N0,50
802.566,251873,N1,50
802.664,6.09946e+07,N0,50
802.664,252001,N1,50
802.762,6.09945e+07,N0,50
802.762,252129,N1,50
802.86,6.09944e+07,N0,50
802.86,252258,N1,50
802.958,6.09942e+07,N0,50
802.958,252386,N1,50
803.056,6.09941e+07,N0,50
803.056,252515,N1,50
803.154,6.09939e+07,N0,50
803.154,252643,N1,50
803.252,6.09938e+07,N0,50
803.252,252772,N1,50
803.35,6.09936e+07,N0,50
803.35,252900,N1,50
803.448,6.09935e+07,N0,50
803.448,253029,N1,50
803.545,6.09934e+07,N0,50
803.545,253157,N1,50
803.643,6.09932e+07,N0,50
803.643,253286,N1,50
803.741,6.09931e+07,N0,50
803.741,253415,N1,50
803.839,6.09929e+07,N0,50
803.839,253544,N1,50
803.937,6.09928e+07,N0,50
803.937,253673,N1,50
804.034,6.09926e+07,N0,50
804.034,253801,N1,50
804.132,6.09925e+07,N0,50
804.132,253930,N1,50
804.23,6.09923e+07,N0,50
804.23,254059,N1,50
804.328,6.09922e+07,N0,50
804.328,254188,N1,50
804.425,6.09921e+07,N0,50
804.425,254317,N1,50
804.523,6.09919e+07,N0,50
804.523,254447,N1,50
804.621,6.09918e+07,N0,50
804.621,254576,N1,50
804.718,6.09916e+07,N0,50
804.718,254705,N1,50
804.816,6.09915e+07,N0,50
804.816,254834,N1,50
804.914,6.09913e+07,N0,50
804.914,254963,N1,50
805.011,6.09912e+07,N0,50
805.011,255093,N1,50
805.109,6.0991e+07,N0,50
805.109,255222,N1,50
805.206,6.09909e+07,N0,50
805.206,255352,N1,50
805.304,6.09908e+07,N0,50
805.304,255481,N1,50
805.402,6.09906e+07,N0,50
805.402,255611,N1,50
805.499,6.09905e+07,N0,50
805.499,255740,N1,50
805.597,6.09903e+07,N0,50
805.597,255870,N1,50
805.694,6.09902e+07,N0,50
805.694,255999,N1,50
805.792,6.099e+07,N0,50
805.792,256129,N1,50
805.889,6.09899e+07,N0,50
805.889,256259,N1,50
805.987,6.09897e+07,N0,50
805.987,256389,N1,50
806.084,6.09896e+07,N0,50
806.084,256519,N1,50
806.182,6.09894e+07,N0,50
806.182,256648,N1,50
806.279,6.09893e+07,N0,50
806.279,256778,N1,50
806.376,6.09892e+07,N0,50
806.376,256908,N1,50
806.474,6.0989e+07,N0,50
806.474,257038,N1,50
806.571,6.09889e+07,N0,50
806.571,257168,N1,50
806.669,6.09887e+07,N0,50
806.669,257298,N1,50
806.766,6.09886e+07,N0,50
806.766,257429,N1,50
806.863,6.09884e+07,N0,50
806.863,257559,N1,50
806.961,6.09883e+07,N0,50
806.961,257689,N1,50
807.058,6.09881e+07,N0,50
807.058,257819,N1,50
807.155,6.0988e+07,N0,50
807.155,257950,N1,50
807.252,6.09878e+07,N0,50
807.252,258080,N1,50
807.35,6.09877e+07,N0,50
807.35,258210,N1,50
807.447,6.09876e+07,N0,50
807.447,258341,N1,50
807.544,6.09874e+07,N0,50
807.544,258471,N1,50
807.641,6.09873e+07,N0,50
807.641,258602,N1,50
807.739,6.09871e+07,N0,50
807.739,258733,N1,50
807.836,6.0987e+07,N0,50
807.836,258863,N1,50
807.933,6.09868e+07,N0,50
807.933,258994,N1,50
808.03,6.09867e+07,N0,50
808.03,259125,N1,50
808.127,6.09865e+07,N0,50
808.127,259256,N1,50
808.225,6.09864e+07,N0,50
808.225,259386,N1,50
808.322,6.09862e+07,N0,50
808.322,259517,N1,50
808.419,6.09861e+07,N0,50
808.419,259648,N1,50
808.516,6.09859e+07,N0,50
808.516,259779,N1,50
808.613,6.09858e+07,N0,50
808.613,259910,N1,50
808.71,6.09856e+07,N0,50
808.71,260041,N1,50
808.807,6.09855e+07,N0,50
808.807,260172,N1,50
808.904,6.09854e+07,N0,50
808.904,260303,N1,50
809.001,6.09852e+07,N0,50
809.001,260435,N1,50
809.098,6.09851e+07,N0,50
809.098,260566,N1,50
809.195,6.09849e+07,N0,50
809.195,260697,N1,50
809.292,6.09848e+07,N0,50
809.292,260829,N1,50
809.389,6.09846e+07,N0,50
809.389,260960,N1,50
809.486,6.09845e+07,N0,50
809.486,261091,N1,50
809.583,6.09843e+07,N0,50
809.583,261223,N1,50
809.68,6.09842e+07,N0,50
809.68,261354,N1,50
809.777,6.0984e+07,N0,50
809.777,261486,N1,50
809.874,6.09839e+07,N0,50
809.874,261618,N1,50
809.971,6.09837e+07,N0,50
809.971,261749,N1,50
810.067,6.09836e+07,N0,50
810.067,261881,N1,50
810.164,6.09834e+07,N0,50
810.164,262013,N1,50
810.261,6.09833e+07,N0,50
810.261,262144,N1,50
810.358,6.09831e+07,N0,50
810.358,262276,N1,50
810.455,6.0983e+07,N0,50
810.455,262408,N1,50
810.552,6.09829e+07,N0,50
810.552,262540,N1,50
810.648,6.09827e+07,N0,50
810.648,262672,N1,50
810.745,6.09826e+07,N0,50
810.745,262804,N1,50
810.842,6.09824e+07,N0,50
810.842,262936,N1,50
810.939,6.09823e+07,N0,50
810.939,263068,N1,50
811.035,6.09821e+07,N0,50
811.035,263200,N1,50
811.132,6.0982e+07,N0,50
811.132,263333,N1,50
811.229,6.09818e+07,N0,50
811.229,263465,N1,50
811.325,6.09817e+07,N0,50
811.325,263597,N1,50
811.422,6.09815e+07,N0,50
811.422,263729,N1,50
811.519,6.09814e+07,N0,50
811.519,263862,N1,50
811.615,6.09812e+07,N0,50
811.615,263994,N1,50
811.712,6.09811e+07,N0,50
811.712,264127,N1,50
811.809,6.09809e+07,N0,50
811.809,264259,N1,50
811.905,6.09808e+07,N0,50
811.905,264392,N1,50
812.002,6.09806e+07,N0,50
812.002,264524,N1,50
812.098,6.09805e+07,N0,50
812.098,264657,N1,50
812.195,6.09803e+07,N0,50
812.195,264790,N1,50
812.291,6.09802e+07,N0,50
812.291,264923,N1,50
812.388,6.098e+07,N0,50
812.388,265055,N1,50
812.484,6.09799e+07,N0,50
812.484,265188,N1,50
812.581,6.09797e+07,N0,50
812.581,265321,N1,50
812.677,6.09796e+07,N0,50
812.677,265454,N1,50
812.774,6.09794e+07,N0,50
812.774,265587,N1,50
812.87,6.09793e+07,N0,50
812.87,265720,N1,50
812.967,6.09791e+07,N0,50
812.967,265853,N1,50
813.063,6.0979e+07,N0,50
813.063,265986,N1,50
813.16,6.09788e+07,N0,50
813.16,266119,N1,50
813.256,6.09787e+07,N0,50
813.256,266253,N1,50
813.352,6.09785e+07,N0,50
813.352,266386,N1,50
813.449,6.09784e+07,N0,50
813.449,266519,N1,50
813.545,6.09782e+07,N0,50
813.545,266653,N1,50
813.641,6.09781e+07,N0,50
813.641,266786,N1,50
813.738,6.0978e+07,N0,50
813.738,266919,N1,50
813.834,6.09778e+07,N0,50
813.834,267053,N1,50
813.93,6.09777e+07,N0,50
813.93,267186,N1,50
814.027,6.09775e+07,N0,50
814.027,267320,N1,50
814.123,6.09774e+07,N0,50
814.123,267454,N1,50
814.219,6.09772e+07,N0,50
814.219,267587,N1,50
814.315,6.09771e+07,N0,50
814.315,267721,N1,50
814.412,6.09769e+07,N0,50
814.412,267855,N1,50
814.508,6.09768e+07,N0,50
814.508,267989,N1,50
814.604,6.09766e+07,N0,50
814.604,268122,N1,50
814.7,6.09765e+07,N0,50
814.7,268256,N1,50
814.796,6.09763e+07,N0,50
814.796,268390,N1,50
814.893,6.09762e+07,N0,50
814.893,268524,N1,50
814.989,6.0976e+07,N0,50
814.989,268658,N1,50
815.085,6.09759e+07,N0,50
815.085,268792,N1,50
815.181,6.09757e+07,N0,50
815.181,268927,N1,50
815.277,6.09756e+07,N0,50
815.277,269061,N1,50
815.373,6.09754e+07,N0,50
815.373,269195,N1,50
815.469,6.09753e+07,N0,50
815.469,269329,N1,50
815.565,6.09751e+07,N0,50
815.565,269464,N1,50
815.661,6.0975e+07,N0,50
815.661,269598,N1,50
815.757,6.09748e+07,N0,50
815.757,269732,N1,50
815.853,6.09747e+07,N0,50
815.853,269867,N1,50
815.949,6.09745e+07,N0,50
815.949,270001,N1,50
816.045,6.09744e+07,N0,50
816.045,270136,N1,50
816.141,6.09742e+07,N0,50
816.141,270270,N1,50
816.237,6.0974e+07,N0,50
816.237,270405,N1,50
816.333,6.09739e+07,N0,50
816.333,270540,N1,50
816.429,6.09737e+07,N0,50
816.429,270674,N1,50
816.525,6.09736e+07,N0,50
816.525,270809,N1,50
816.621,6.09734e+07,N0,50
816.621,270944,N1,50
816.717,6.09733e+07,N0,50
816.717,271079,N1,50
816.813,6.09731e+07,N0,50
816.813,271214,N1,50
816.909,6.0973e+07,N0,50
816.909,271349,N1,50
817.004,6.09728e+07,N0,50
817.004,271484,N1,50
817.1,6.09727e+07,N0,50
817.1,271619,N1,50
817.196,6.09725e+07,N0,50
817.196,271754,N1,50
817.292,6.09724e+07,N0,50
817.292,271889,N1,50
817.388,6.09722e+07,N0,50
817.388,272024,N1,50
817.483,6.09721e+07,N0,50
817.483,272160,N1,50
817.579,6.09719e+07,N0,50
817.579,272295,N1,50
817.675,6.09718e+07,N0,50
817.675,272430,N1,50
817.771,6.09716e+07,N0,50
817.771,272565,N1,50
817.866,6.09715e+07,N0,50
817.866,272701,N1,50
817.962,6.09713e+07,N0,50
817.962,272836,N1,50
818.058,6.09712e+07,N0,50
818.058,272972,N1,50
818.153,6.0971e+07,N0,50
818.153,273107,N1,50
818.249,6.09709e+07,N0,50
818.249,273243,N1,50
818.345,6.09707e+07,N0,50
818.345,273379,N1,50
818.44,6.09706e+07,N0,50
818.44,273514,N1,50
818.536,6.09704e+07,N0,50
818.536,273650,N1,50
818.632,6.09703e+07,N0,50
818.632,273786,N1,50
818.727,6.09701e+07,N0,50
818.727,273922,N1,50
818.823,6.097e+07,N0,50
818.823,274058,N1,50
818.918,6.09698e+07,N0,50
818.918,274194,N1,50
819.014,6.09697e+07,N0,50
819.014,274330,N1,50
819.109,6.09695e+07,N0,50
819.109,274466,N1,50
819.205,6.09694e+07,N0,50
819.205,274602,N1,50
819.3,6.09692e+07,N0,50
819.3,274738,N1,50
819.396,6.0969e+07,N0,50
819.396,274874,N1,50
819.491,6.09689e+07,N0,50
819.491,275010,N1,50
819.587,6.09687e+07,N0,50
819.587,275147,N1,50
819.682,6.09686e+07,N0,50
819.682,275283,N1,50
819.778,6.09684e+07,N0,50
819.778,275419,N1,50
819.873,6.09683e+07,N0,50
819.873,275556,N1,50
819.969,6.09681e+07,N0,50
819.969,275692,N1,50
820.064,6.0968e+07,N0,50
820.064,275829,N1,50
820.159,6.09678e+07,N0,50
820.159,275965,N1,50
820.255,6.09677e+07,N0,50
820.255,276102,N1,50
820.35,6.09675e+07,N0,50
820.35,276238,N1,50
820.445,6.09674e+07,N0,50
820.445,276375,N1,50
820.541,6.09672e+07,N0,50
820.541,276512,N1,50
820.636,6.09671e+07,N0,50
820.636,276648,N1,50
820.731,6.09669e+07,N0,50
820.731,276785,N1,50
820.827,6.09668e+07,N0,50
820.827,276922,N1,50
820.922,6.09666e+07,N0,50
820.922,277059,N1,50
821.017,6.09664e+07,N0,50
821.017,277196,N1,50
821.113,6.09663e+07,N0,50
821.113,277333,N1,50
821.208,6.09661e+07,N0,50
821.208,277470,N1,50
821.303,6.0966e+07,N0,50
821.303,277607,N1,50
821.398,6.09658e+07,N0,50
821.398,277744,N1,50
821.493,6.09657e+07,N0,50
821.493,277882,N1,50
821.589,6.09655e+07,N0,50
821.589,278019,N1,50
821.684,6.09654e+07,N0,50
821.684,278156,N1,50
821.779,6.09652e+07,N0,50
821.779,278293,N1,50
821.874,6.09651e+07,N0,50
821.874,278431,N1,50
821.969,6.09649e+07,N0,50
821.969,278568,N1,50
822.064,6.09648e+07,N0,50
822.064,278706,N1,50
822.159,6.09646e+07,N0,50
822.159,278843,N1,50
822.254,6.09645e+07,N0,50
822.254,278981,N1,50
822.349,6.09643e+07,N0,50
822.349,279118,N1,50
822.445,6.09641e+07,N0,50
822.445,279256,N1,50
822.54,6.0964e+07,N0,50
822.54,279394,N1,50
822.635,6.09638e+07,N0,50
822.635,279532,N1,50
822.73,6.09637e+07,N0,50
822.73,279669,N1,50
822.825,6.09635e+07,N0,50
822.825,279807,N1,50
822.92,6.09634e+07,N0,50
822.92,279945,N1,50
823.015,6.09632e+07,N0,50
823.015,280083,N1,50
823.11,6.09631e+07,N0,50
823.11,280221,N1,50
823.204,6.09629e+07,N0,50
823.204,280359,N1,50
823.299,6.09628e+07,N0,50
823.299,280497,N1,50
823.394,6.09626e+07,N0,50
823.394,280635,N1,50
823.489,6.09624e+07,N0,50
823.489,280773,N1,50
823.584,6.09623e+07,N0,50
823.584,280912,N1,50
823.679,6.09621e+07,N0,50
823.679,281050,N1,50
823.774,6.0962e+07,N0,50
823.774,281188,N1,50
823.869,6.09618e+07,N0,50
823.869,281327,N1,50
823.964,6.09617e+07,N0,50
823.964,281465,N1,50
824.058,6.09615e+07,N0,50
824.058,281604,N1,50
824.153,6.09614e+07,N0,50
824.153,281742,N1,50
824.248,6.09612e+07,N0,50
824.248,281881,N1,50
824.343,6.09611e+07,N0,50
824.343,282019,N1,50
824.437,6.09609e+07,N0,50
824.437,282158,N1,50
824.532,6.09607e+07,N0,50
824.532,282297,N1,50
824.627,6.09606e+07,N0,50
824.627,282435,N1,50
824.722,6.09604e+07,N0,50
824.722,282574,N1,50
824.816,6.09603e+07,N0,50
824.816,282713,N1,50
824.911,6.09601e+07,N0,50
824.911,282852,N1,50
825.006,6.096e+07,N0,50
825.006,282991,N1,50
825.1,6.09598e+07,N0,50
825.1,283130,N1,50
825.195,6.09597e+07,N0,50
825.195,283269,N1,50
825.29,6.09595e+07,N0,50
825.29,283408,N1,50
825.384,6.09593e+07,N0,50
825.384,283547,N1,50
825.479,6.09592e+07,N0,50
825.479,283686,N1,50
825.574,6.0959e+07,N0,50
825.574,283825,N1,50
825.668,6.09589e+07,N0,50
825.668,283965,N1,50
825.763,6.09587e+07,N0,50
825.763,284104,N1,50
825.857,6.09586e+07,N0,50
825.857,284243,N1,50
825.952,6.09584e+07,N0,50
825.952,284383,N1,50
826.046,6.09582e+07,N0,50
826.046,284522,N1,50
826.141,6.09581e+07,N0,50
826.141,284662,N1,50
826.235,6.09579e+07,N0,50
826.235,284801,N1,50
826.33,6.09578e+07,N0,50
826.33,284941,N1,50
826.424,6.09576e+07,N0,50
826.424,285080,N1,50
826.519,6.09575e+07,N0,50
826.519,285220,N1,50
826.613,6.09573e+07,N0,50
826.613,285360,N1,50
826.708,6.09572e+07,N0,50
826.708,285500,N1,50
826.802,6.0957e+07,N0,50
826.802,285639,N1,50
826.897,6.09568e+07,N0,50
826.897,285779,N1,50
826.991,6.09567e+07,N0,50
826.991,285919,N1,50
827.085,6.09565e+07,N0,50
827.085,286059,N1,50
827.18,6.09564e+07,N0,50
827.18,286199,N1,50
827.274,6.09562e+07,N0,50
827.274,286339,N1,50
827.369,6.09561e+07,N0,50
827.369,286479,N1,50
827.463,6.09559e+07,N0,50
827.463,286620,N1,50
827.557,6.09557e+07,N0,50
827.557,286760,N1,50
827.651,6.09556e+07,N0,50
827.651,286900,N1,50
827.746,6.09554e+07,N0,50
827.746,287040,N1,50
827.84,6.09553e+07,N0,50
827.84,287181,N1,50
827.934,6.09551e+07,N0,50
827.934,287321,N1,50
828.029,6.0955e+07,N0,50
828.029,287461,N1,50
828.123,6.09548e+07,N0,50
828.123,287602,N1,50
828.217,6.09546e+07,N0,50
828.217,287742,N1,50
828.311,6.09545e+07,N0,50
828.311,287883,N1,50
828.405,6.09543e+07,N0,50
828.405,288024,N1,50
828.5,6.09542e+07,N0,50
828.5,288164,N1,50
828.594,6.0954e+07,N0,50
828.594,288305,N1,50
828.688,6.09539e+07,N0,50
828.688,288446,N1,50
828.782,6.09537e+07,N0,50
828.782,288587,N1,50
828.876,6.09535e+07,N0,50
828.876,288728,N1,50
828.97,6.09534e+07,N0,50
828.97,288868,N1,50
829.064,6.09532e+07,N0,50
829.064,289009,N1,50
829.159,6.09531e+07,N0,50
829.159,289150,N1,50
829.253,6.09529e+07,N0,50
829.253,289292,N1,50
829.347,6.09528e+07,N0,50
829.347,289433,N1,50
829.441,6.09526e+07,N0,50
829.441,289574,N1,50
829.535,6.09524e+07,N0,50
829.535,289715,N1,50
829.629,6.09523e+07,N0,50
829.629,289856,N1,50
829.723,6.09521e+07,N0,50
829.723,289998,N1,50
829.817,6.0952e+07,N0,50
829.817,290139,N1,50
829.911,6.09518e+07,N0,50
829.911,290280,N1,50
830.005,6.09516e+07,N0,50
830.005,290422,N1,50
830.099,6.09515e+07,N0,50
830.099,290563,N1,50
830.193,6.09513e+07,N0,50
830.193,290705,N1,50
830.287,6.09512e+07,N0,50
830.287,290846,N1,50
830.381,6.0951e+07,N0,50
830.381,290988,N1,50
830.474,6.09509e+07,N0,50
830.474,291130,N1,50
830.568,6.09507e+07,N0,50
830.568,291271,N1,50
830.662,6.09505e+07,N0,50
830.662,291413,N1,50
830.756,6.09504e+07,N0,50
830.756,291555,N1,50
830.85,6.09502e+07,N0,50
830.85,291697,N1,50
830.944,6.09501e+07,N0,50
830.944,291839,N1,50
831.038,6.09499e+07,N0,50
831.038,291981,N1,50
831.131,6.09497e+07,N0,50
831.131,292123,N1,50
831.225,6.09496e+07,N0,50
831.225,292265,N1,50
831.319,6.09494e+07,N0,50
831.319,292407,N1,50
831.413,6.09493e+07,N0,50
831.413,292549,N1,50
831.507,6.09491e+07,N0,50
831.507,292691,N1,50
831.6,6.09489e+07,N0,50
831.6,292834,N1,50
831.694,6.09488e+07,N0,50
831.694,292976,N1,50
831.788,6.09486e+07,N0,50
831.788,293118,N1,50
831.881,6.09485e+07,N0,50
831.881,293261,N1,50
831.975,6.09483e+07,N0,50
831.975,293403,N1,50
832.069,6.09482e+07,N0,50
832.069,293545,N1,50
832.162,6.0948e+07,N0,50
832.162,293688,N1,50
832.256,6.09478e+07,N0,50
832.256,293831,N1,50
832.35,6.09477e+07,N0,50
832.35,293973,N1,50
832.443,6.09475e+07,N0,50
832.443,294116,N1,50
832.537,6.09474e+07,N0,50
832.537,294259,N1,50
832.631,6.09472e+07,N0,50
832.631,294401,N1,50
832.724,6.0947e+07,N0,50
832.724,294544,N1,50
832.818,6.09469e+07,N0,50
832.818,294687,N1,50
832.911,6.09467e+07,N0,50
832.911,294830,N1,50
833.005,6.09466e+07,N0,50
833.005,294973,N1,50
833.098,6.09464e+07,N0,50
833.098,295116,N1,50
833.192,6.09462e+07,N0,50
833.192,295259,N1,50
833.285,6.09461e+07,N0,50
833.285,295402,N1,50
833.379,6.09459e+07,N0,50
833.379,295545,N1,50
833.472,6.09458e+07,N0,50
833.472,295689,N1,50
833.566,6.09456e+07,N0,50
833.566,295832,N1,50
833.659,6.09454e+07,N0,50
833.659,295975,N1,50
833.753,6.09453e+07,N0,50
833.753,296119,N1,50
833.846,6.09451e+07,N0,50
833.846,296262,N1,50
833.94,6.0945e+07,N0,50
833.94,296405,N1,50
834.033,6.09448e+07,N0,50
834.033,296549,N1,50
834.126,6.09446e+07,N0,50
834.126,296692,N1,50
834.22,6.09445e+07,N0,50
834.22,296836,N1,50
834.313,6.09443e+07,N0,50
834.313,296980,N1,50
834.407,6.09441e+07,N0,50
834.407,297123,N1,50
834.5,6.0944e+07,N0,50
834.5,297267,N1,50
834.593,6.09438e+07,N0,50
834.593,297411,N1,50
834.687,6.09437e+07,N0,50
834.687,297555,N1,50
834.78,6.09435e+07,N0,50
834.78,297699,N1,50
834.873,6.09433e+07,N0,50
834.873,297843,N1,50
834.966,6.09432e+07,N0,50
834.966,297987,N1,50
835.06,6.0943e+07,N0,50
835.06,298131,N1,50
835.153,6.09429e+07,N0,50
835.153,298275,N1,50
835.246,6.09427e+07,N0,50
835.246,298419,N1,50
835.339,6.09425e+07,N0,50
835.339,298563,N1,50
835.433,6.09424e+07,N0,50
835.433,298707,N1,50
835.526,6.09422e+07,N0,50
835.526,298851,N1,50
835.619,6.09421e+07,N0,50
835.619,298996,N1,50
835.712,6.09419e+07,N0,50
835.712,299140,N1,50
835.805,6.09417e+07,N0,50
835.805,299285,N1,50
835.898,6.09416e+07,N0,50
835.898,299429,N1,50
835.992,6.09414e+07,N0,50
835.992,299573,N1,50
836.085,6.09412e+07,N0,50
836.085,299718,N1,50
836.178,6.09411e+07,N0,50
836.178,299863,N1,50
836.271,6.09409e+07,N0,50
836.271,300007,N1,50
836.364,6.09408e+07,N0,50
836.364,300152,N1,50
836.457,6.09406e+07,N0,50
836.457,300297,N1,50
836.55,6.09404e+07,N0,50
836.55,300442,N1,50
836.643,6.09403e+07,N0,50
836.643,300586,N1,50
836.736,6.09401e+07,N0,50
836.736,300731,N1,50
836.829,6.09399e+07,N0,50
836.829,300876,N1,50
836.922,6.09398e+07,N0,50
836.922,301021,N1,50
837.015,6.09396e+07,N0,50
837.015,301166,N1,50
837.108,6.09395e+07,N0,50
837.108,301311,N1,50
837.201,6.09393e+07,N0,50
837.201,301457,N1,50
837.294,6.09391e+07,N0,50
837.294,301602,N1,50
837.387,6.0939e+07,N0,50
837.387,301747,N1,50
837.48,6.09388e+07,N0,50
837.48,301892,N1,50
837.573,6.09386e+07,N0,50
837.573,302038,N1,50
837.666,6.09385e+07,N0,50
837.666,302183,N1,50
837.759,6.09383e+07,N0,50
837.759,302328,N1,50
837.851,6.09382e+07,N0,50
837.851,302474,N1,50
837.944,6.0938e+07,N0,50
837.944,302619,N1,50
838.037,6.09378e+07,N0,50
838.037,302765,N1,50
838.13,6.09377e+07,N0,50
838.13,302911,N1,50
838.223,6.09375e+07,N0,50
838.223,303056,N1,50
838.316,6.09373e+07,N0,50
838.316,303202,N1,50
838.408,6.09372e+07,N0,50
838.408,303348,N1,50
838.501,6.0937e+07,N0,50
838.501,303494,N1,50
838.594,6.09369e+07,N0,50
838.594,303639,N1,50
838.687,6.09367e+07,N0,50
838.687,303785,N1,50
838.779,6.09365e+07,N0,50
838.779,303931,N1,50
838.872,6.09364e+07,N0,50
838.872,304077,N1,50
838.965,6.09362e+07,N0,50
838.965,304223,N1,50
839.058,6.0936e+07,N0,50
839.058,304369,N1,50
839.15,6.09359e+07,N0,50
839.15,304516,N1,50
839.243,6.09357e+07,N0,50
839.243,304662,N1,50
839.336,6.09355e+07,N0,50
839.336,304808,N1,50
839.428,6.09354e+07,N0,50
839.428,304954,N1,50
839.521,6.09352e+07,N0,50
839.521,305101,N1,50
839.613,6.09351e+07,N0,50
839.613,305247,N1,50
839.706,6.09349e+07,N0,50
839.706,305394,N1,50
839.799,6.09347e+07,N0,50
839.799,305540,N1,50
839.891,6.09346e+07,N0,50
839.891,305687,N1,50
839.984,6.09344e+07,N0,50
839.984,305833,N1,50
840.076,6.09342e+07,N0,50
840.076,305980,N1,50
840.169,6.09341e+07,N0,50
840.169,306127,N1,50
840.262,6.09339e+07,N0,50
840.262,306273,N1,50
840.354,6.09337e+07,N0,50
840.354,306420,N1,50
840.447,6.09336e+07,N0,50
840.447,306567,N1,50
840.539,6.09334e+07,N0,50
840.539,306714,N1,50
840.632,6.09332e+07,N0,50
840.632,306861,N1,50
840.724,6.09331e+07,N0,50
840.724,307008,N1,50
840.816,6.09329e+07,N0,50
840.816,307155,N1,50
840.909,6.09328e+07,N0,50
840.909,307302,N1,50
841.001,6.09326e+07,N0,50
841.001,307449,N1,50
841.094,6.09324e+07,N0,50
841.094,307596,N1,50
841.186,6.09323e+07,N0,50
841.186,307743,N1,50
841.279,6.09321e+07,N0,50
841.279,307891,N1,50
841.371,6.09319e+07,N0,50
841.371,308038,N1,50
841.463,6.09318e+07,N0,50
841.463,308185,N1,50
841.556,6.09316e+07,N0,50
841.556,308333,N1,50
841.648,6.09314e+07,N0,50
841.648,308480,N1,50
841.74,6.09313e+07,N0,50
841.74,308628,N1,50
841.833,6.09311e+07,N0,50
841.833,308775,N1,50
841.925,6.09309e+07,N0,50
841.925,308923,N1,50
842.017,6.09308e+07,N0,50
842.017,309071,N1,50
842.11,6.09306e+07,N0,50
842.11,309218,N1,50
842.202,6.09304e+07,N0,50
842.202,309366,N1,50
842.294,6.09303e+07,N0,50
842.294,309514,N1,50
842.386,6.09301e+07,N0,50
842.386,309662,N1,50
842.479,6.09299e+07,N0,50
842.479,309810,N1,50
842.571,6.09298e+07,N0,50
842.571,309958,N1,50
842.663,6.09296e+07,N0,50
842.663,310106,N1,50
842.755,6.09295e+07,N0,50
842.755,310254,N1,50
842.847,6.09293e+07,N0,50
842.847,310402,N1,50
842.94,6.09291e+07,N0,50
842.94,310550,N1,50
843.032,6.0929e+07,N0,50
843.032,310698,N1,50
843.124,6.09288e+07,N0,50
843.124,310846,N1,50
843.216,6.09286e+07,N0,50
843.216,310995,N1,50
843.308,6.09285e+07,N0,50
843.308,311143,N1,50
843.4,6.09283e+07,N0,50
843.4,311292,N1,50
843.492,6.09281e+07,N0,50
843.492,311440,N1,50
843.584,6.0928e+07,N0,50
843.584,311588,N1,50
843.676,6.09278e+07,N0,50
843.676,311737,N1,50
843.768,6.09276e+07,N0,50
843.768,311886,N1,50
843.86,6.09275e+07,N0,50
843.86,312034,N1,50
843.953,6.09273e+07,N0,50
843.953,312183,N1,50
844.045,6.09271e+07,N0,50
844.045,312332,N1,50
844.137,6.0927e+07,N0,50
844.137,312480,N1,50
844.229,6.09268e+07,N0,50
844.229,312629,N1,50
844.321,6.09266e+07,N0,50
844.321,312778,N1,50
844.412,6.09265e+07,N0,50
844.412,312927,N1,50
844.504,6.09263e+07,N0,50
844.504,313076,N1,50
844.596,6.09261e+07,N0,50
844.596,313225,N1,50
844.688,6.0926e+07,N0,50
844.688,313374,N1,50
844.78,6.09258e+07,N0,50
844.78,313523,N1,50
844.872,6.09256e+07,N0,50
844.872,313673,N1,50
844.964,6.09255e+07,N0,50
844.964,313822,N1,50
845.056,6.09253e+07,N0,50
845.056,313971,N1,50
845.148,6.09251e+07,N0,50
845.148,314120,N1,50
845.24,6.0925e+07,N0,50
845.24,314270,N1,50
845.331,6.09248e+07,N0,50
845.331,314419,N1,50
845.423,6.09246e+07,N0,50
845.423,314569,N1,50
845.515,6.09245e+07,N0,50
845.515,314718,N1,50
845.607,6.09243e+07,N0,50
845.607,314868,N1,50
845.699,6.09241e+07,N0,50
845.699,315018,N1,50
845.79,6.0924e+07,N0,50
845.79,315167,N1,50
845.882,6.09238e+07,N0,50
845.882,315317,N1,50
845.974,6.09236e+07,N0,50
845.974,315467,N1,50
846.066,6.09234e+07,N0,50
846.066,315617,N1,50
846.157,6.09233e+07,N0,50
846.157,315766,N1,50
846.249,6.09231e+07,N0,50
846.249,315916,N1,50
