t,popsize,population,resource input
67.0562,2.23213e+07,N0,16
67.0562,11.084,N1,16
67.1255,2.23213e+07,N0,16
67.1255,11.0812,N1,16
67.1966,2.23213e+07,N0,16
67.1966,11.0783,N1,16
67.2696,2.23213e+07,N0,16
67.2696,11.0753,N1,16
67.3446,2.23213e+07,N0,16
67.3446,11.0723,N1,16
67.4218,2.23213e+07,N0,16
67.4218,11.0691,N1,16
67.5013,2.23213e+07,N0,16
67.5013,11.0659,N1,16
67.5831,2.23213e+07,N0,16
67.5831,11.0626,N1,16
67.6676,2.23213e+07,N0,16
67.6676,11.0591,N1,16
67.7547,2.23213e+07,N0,16
67.7547,11.0556,N1,16
67.8448,2.23213e+07,N0,16
67.8448,11.0519,N1,16
67.938,2.23213e+07,N0,16
67.938,11.0481,N1,16
68.0345,2.23213e+07,N0,16
68.0345,11.0442,N1,16
68.1345,2.23213e+07,N0,16
68.1345,11.0402,N1,16
68.2384,2.23213e+07,N0,16
68.2384,11.0359,N1,16
68.3465,2.23213e+07,N0,16
68.3465,11.0315,N1,16
68.4591,2.23213e+07,N0,16
68.4591,11.027,N1,16
68.5765,2.23213e+07,N0,16
68.5765,11.0222,N1,16
68.6993,2.23213e+07,N0,16
68.6993,11.0172,N1,16
68.8279,2.23213e+07,N0,16
68.8279,11.012,N1,16
68.9629,2.23213e+07,N0,16
68.9629,11.0066,N1,16
69.1049,2.23213e+07,N0,16
69.1049,11.0008,N1,16
69.2549,2.23213e+07,N0,16
69.2549,10.9947,N1,16
69.4136,2.23213e+07,N0,16
69.4136,10.9883,N1,16
69.5821,2.23213e+07,N0,16
69.5821,10.9815,N1,16
69.7618,2.23213e+07,N0,16
69.7618,10.9743,N1,16
69.9542,2.23213e+07,N0,16
69.9542,10.9665,N1,16
70.1613,2.23213e+07,N0,16
70.1613,10.9581,N1,16
70.3855,2.23213e+07,N0,16
70.3855,10.9491,N1,16
70.6299,2.23213e+07,N0,16
70.6299,10.9393,N1,16
70.8984,2.23213e+07,N0,16
70.8984,10.9285,N1,16
71.1966,2.23213e+07,N0,16
71.1966,10.9165,N1,16
71.5318,2.23213e+07,N0,16
71.5318,10.903,N1,16
71.9149,2.23213e+07,N0,16
71.9149,10.8877,N1,16
72.3628,2.23213e+07,N0,16
72.3628,10.8698,N1,16
72.9041,2.23213e+07,N0,16
72.9041,10.8481,N1,16
73.5979,2.23213e+07,N0,16
73.5979,10.8205,N1,16
74.4997,2.23213e+07,N0,16
74.4997,10.7846,N1,16
75.6722,2.23213e+07,N0,16
75.6722,10.7382,N1,16
77.1963,2.23213e+07,N0,16
77.1963,10.6782,N1,16
79.1777,2.23213e+07,N0,16
79.1777,10.6006,N1,16
81.7535,2.23213e+07,N0,16
81.7535,10.5007,N1,16
81.7535,2.23213e+07,N0,16
81.7535,10.5007,N1,16
84.676,2.23213e+07,N0,16
84.676,10.3884,N1,16
87.7098,2.23213e+07,N0,16
87.7098,10.2731,N1,16
87.7098,2.23213e+07,N0,16
87.7098,10.2731,N1,16
89.4519,2.23213e+07,N0,16
89.4519,10.2075,N1,16
91.6558,2.23213e+07,N0,16
91.6558,10.125,N1,16
91.6558,2.23213e+07,N0,16
91.6558,10.125,N1,16
94.1373,2.23213e+07,N0,16
94.1373,10.033,N1,16
96.757,2.23213e+07,N0,16
96.757,9.93681,N1,16
96.757,2.23213e+07,N0,16
96.757,9.93681,N1,16
98.6639,2.23213e+07,N0,16
98.6639,9.86735,N1,16
100.902,2.23213e+07,N0,16
100.902,9.78646,N1,16
100.902,2.23213e+07,N0,16
100.902,9.78646,N1,16
103.151,2.23213e+07,N0,16
103.151,9.7058,N1,16
105.653,2.23213e+07,N0,16
105.653,9.61687,N1,16
105.653,2.23213e+07,N0,16
105.653,9.61687,N1,16
107.651,2.23213e+07,N0,16
107.651,9.54646,N1,16
109.976,2.23213e+07,N0,16
109.976,9.46514,N1,16
109.976,2.23213e+07,N0,16
109.976,9.46514,N1,16
112.113,2.23213e+07,N0,16
112.113,9.39105,N1,16
114.574,2.23213e+07,N0,16
114.574,9.30639,N1,16
114.574,2.23213e+07,N0,16
114.574,9.30639,N1,16
116.618,2.23213e+07,N0,16
116.618,9.23671,N1,16
118.999,2.23213e+07,N0,16
118.999,9.15614,N1,16
118.999,2.23213e+07,N0,16
118.999,9.15614,N1,16
121.103,2.23213e+07,N0,16
121.103,9.08554,N1,16
123.536,2.23213e+07,N0,16
123.536,9.0046,N1,16
123.536,2.23213e+07,N0,16
123.536,9.0046,N1,16
125.601,2.23213e+07,N0,16
125.601,8.93644,N1,16
127.994,2.23213e+07,N0,16
127.994,8.85811,N1,16
127.994,2.23213e+07,N0,16
127.994,8.85811,N1,16
130.09,2.23213e+07,N0,16
130.09,8.79007,N1,16
132.506,2.23213e+07,N0,16
132.506,8.71231,N1,16
132.506,2.23213e+07,N0,16
132.506,8.71231,N1,16
134.585,2.23213e+07,N0,16
134.585,8.64591,N1,16
136.982,2.23213e+07,N0,16
136.982,8.57002,N1,16
136.982,2.23213e+07,N0,16
136.982,8.57002,N1,16
139.075,2.23213e+07,N0,16
139.075,8.5043,N1,16
141.476,2.23213e+07,N0,16
141.476,8.42952,N1,16
141.476,2.23213e+07,N0,16
141.476,8.42952,N1,16
143.565,2.23213e+07,N0,16
143.565,8.36498,N1,16
145.958,2.23213e+07,N0,16
145.958,8.29166,N1,16
145.958,2.23213e+07,N0,16
145.958,8.29166,N1,16
148.054,2.23213e+07,N0,16
148.054,8.22797,N1,16
150.449,2.23213e+07,N0,16
150.449,8.15582,N1,16
150.449,2.23213e+07,N0,16
150.449,8.15582,N1,16
152.544,2.23213e+07,N0,16
152.544,8.09319,N1,16
154.933,2.23213e+07,N0,16
154.933,8.02237,N1,16
154.933,2.23213e+07,N0,16
154.933,8.02237,N1,16
157.032,2.23213e+07,N0,16
157.032,7.96068,N1,16
159.418,2.23213e+07,N0,16
159.418,7.89109,N1,16
159.418,2.23213e+07,N0,16
159.418,7.89109,N1,16
161.52,2.23213e+07,N0,16
161.52,7.83031,N1,16
163.906,2.23213e+07,N0,16
163.906,7.76189,N1,16
163.906,2.23213e+07,N0,16
163.906,7.76189,N1,16
166.006,2.23213e+07,N0,16
166.006,7.70215,N1,16
168.384,2.23213e+07,N0,16
168.384,7.63508,N1,16
168.384,2.23213e+07,N0,16
168.384,7.63508,N1,16
170.492,2.23213e+07,N0,16
170.492,7.5761,N1,16
172.872,2.23213e+07,N0,16
172.872,7.51004,N1,16
172.872,2.23213e+07,N0,16
172.872,7.51004,N1,16
174.978,2.23213e+07,N0,16
174.978,7.45209,N1,16
177.35,2.23213e+07,N0,16
177.35,7.38737,N1,16
177.35,2.23213e+07,N0,16
177.35,7.38737,N1,16
179.461,2.23213e+07,N0,16
179.461,7.33021,N1,16
181.834,2.23213e+07,N0,16
181.834,7.26649,N1,16
181.834,2.23213e+07,N0,16
181.834,7.26649,N1,16
183.945,2.23213e+07,N0,16
183.945,7.2103,N1,16
186.314,2.23213e+07,N0,16
186.314,7.14772,N1,16
186.314,2.23213e+07,N0,16
186.314,7.14772,N1,16
188.428,2.23213e+07,N0,16
188.428,7.09235,N1,16
190.795,2.23213e+07,N0,16
190.795,7.03087,N1,16
190.795,2.23213e+07,N0,16
190.795,7.03087,N1,16
192.91,2.23213e+07,N0,16
192.91,6.97638,N1,16
195.275,2.23213e+07,N0,16
195.275,6.91594,N1,16
195.275,2.23213e+07,N0,16
195.275,6.91594,N1,16
197.392,2.23213e+07,N0,16
197.392,6.86228,N1,16
199.755,2.23213e+07,N0,16
199.755,6.8029,N1,16
199.755,2.23213e+07,N0,16
199.755,6.8029,N1,16
201.875,2.23213e+07,N0,16
201.875,6.75004,N1,16
204.235,2.23213e+07,N0,16
204.235,6.69169,N1,16
204.235,2.23213e+07,N0,16
204.235,6.69169,N1,16
206.357,2.23213e+07,N0,16
206.357,6.63967,N1,16
208.711,2.23213e+07,N0,16
208.711,6.58241,N1,16
208.711,2.23213e+07,N0,16
208.711,6.58241,N1,16
210.837,2.23213e+07,N0,16
210.837,6.53115,N1,16
213.193,2.23213e+07,N0,16
213.193,6.47477,N1,16
213.193,2.23213e+07,N0,16
213.193,6.47477,N1,16
215.317,2.23213e+07,N0,16
215.317,6.42438,N1,16
217.67,2.23213e+07,N0,16
217.67,6.36902,N1,16
217.67,2.23213e+07,N0,16
217.67,6.36902,N1,16
219.796,2.23213e+07,N0,16
219.796,6.31939,N1,16
222.15,2.23213e+07,N0,16
222.15,6.2649,N1,16
222.15,2.23213e+07,N0,16
222.15,6.2649,N1,16
224.277,2.23213e+07,N0,16
224.277,6.21608,N1,16
226.628,2.23213e+07,N0,16
226.628,6.16256,N1,16
226.628,2.23213e+07,N0,16
226.628,6.16256,N1,16
228.757,2.23213e+07,N0,16
228.757,6.11447,N1,16
231.106,2.23213e+07,N0,16
231.106,6.06188,N1,16
231.106,2.23213e+07,N0,16
231.106,6.06188,N1,16
233.237,2.23213e+07,N0,16
233.237,6.01453,N1,16
235.58,2.23213e+07,N0,16
235.58,5.96292,N1,16
235.58,2.23213e+07,N0,16
235.58,5.96292,N1,16
237.714,2.23213e+07,N0,16
237.714,5.91628,N1,16
240.059,2.23213e+07,N0,16
240.059,5.86548,N1,16
240.059,2.23213e+07,N0,16
240.059,5.86548,N1,16
242.191,2.23213e+07,N0,16
242.191,5.81965,N1,16
244.53,2.23213e+07,N0,16
244.53,5.76979,N1,16
244.53,2.23213e+07,N0,16
244.53,5.76979,N1,16
246.667,2.23213e+07,N0,16
246.667,5.7246,N1,16
249.007,2.23213e+07,N0,16
249.007,5.67553,N1,16
249.007,2.23213e+07,N0,16
249.007,5.67553,N1,16
251.145,2.23213e+07,N0,16
251.145,5.63108,N1,16
253.481,2.23213e+07,N0,16
253.481,5.58289,N1,16
253.481,2.23213e+07,N0,16
253.481,5.58289,N1,16
255.622,2.23213e+07,N0,16
255.622,5.5391,N1,16
257.958,2.23213e+07,N0,16
257.958,5.49169,N1,16
257.958,2.23213e+07,N0,16
257.958,5.49169,N1,16
260.099,2.23213e+07,N0,16
260.099,5.44862,N1,16
262.432,2.23213e+07,N0,16
262.432,5.40205,N1,16
262.432,2.23213e+07,N0,16
262.432,5.40205,N1,16
264.573,2.23213e+07,N0,16
264.573,5.35967,N1,16
266.906,2.23213e+07,N0,16
266.906,5.31386,N1,16
266.906,2.23213e+07,N0,16
266.906,5.31386,N1,16
269.049,2.23213e+07,N0,16
269.049,5.27214,N1,16
271.379,2.23213e+07,N0,16
271.379,5.22714,N1,16
271.379,2.23213e+07,N0,16
271.379,5.22714,N1,16
273.524,2.23213e+07,N0,16
273.524,5.18606,N1,16
275.854,2.23213e+07,N0,16
275.854,5.1418,N1,16
275.854,2.23213e+07,N0,16
275.854,5.1418,N1,16
278,2.23213e+07,N0,16
278,5.10137,N1,16
280.327,2.23213e+07,N0,16
280.327,5.05789,N1,16
280.327,2.23213e+07,N0,16
280.327,5.05789,N1,16
282.475,2.23213e+07,N0,16
282.475,5.01808,N1,16
284.803,2.23213e+07,N0,16
284.803,4.97528,N1,16
284.803,2.23213e+07,N0,16
284.803,4.97528,N1,16
286.95,2.23213e+07,N0,16
286.95,4.93615,N1,16
289.274,2.23213e+07,N0,16
289.274,4.89413,N1,16
289.274,2.23213e+07,N0,16
289.274,4.89413,N1,16
291.424,2.23213e+07,N0,16
291.424,4.85556,N1,16
293.747,2.23213e+07,N0,16
293.747,4.81425,N1,16
293.747,2.23213e+07,N0,16
293.747,4.81425,N1,16
295.901,2.23213e+07,N0,16
295.901,4.77626,N1,16
298.223,2.23213e+07,N0,16
298.223,4.73563,N1,16
298.223,2.23213e+07,N0,16
298.223,4.73563,N1,16
300.373,2.23213e+07,N0,16
300.373,4.69833,N1,16
302.693,2.23213e+07,N0,16
302.693,4.6584,N1,16
302.693,2.23213e+07,N0,16
302.693,4.6584,N1,16
304.848,2.23213e+07,N0,16
304.848,4.62162,N1,16
307.171,2.23213e+07,N0,16
307.171,4.58229,N1,16
307.171,2.23213e+07,N0,16
307.171,4.58229,N1,16
309.323,2.23213e+07,N0,16
309.323,4.54615,N1,16
311.637,2.23213e+07,N0,16
311.637,4.50763,N1,16
311.637,2.23213e+07,N0,16
311.637,4.50763,N1,16
313.797,2.23213e+07,N0,16
313.797,4.47194,N1,16
316.115,2.23213e+07,N0,16
316.115,4.43398,N1,16
316.115,2.23213e+07,N0,16
316.115,4.43398,N1,16
318.27,2.23213e+07,N0,16
318.27,4.39897,N1,16
320.582,2.23213e+07,N0,16
320.582,4.36171,N1,16
320.582,2.23213e+07,N0,16
320.582,4.36171,N1,16
322.743,2.23213e+07,N0,16
322.743,4.32717,N1,16
325.057,2.23213e+07,N0,16
325.057,4.29049,N1,16
325.057,2.23213e+07,N0,16
325.057,4.29049,N1,16
327.216,2.23213e+07,N0,16
327.216,4.25656,N1,16
329.524,2.23213e+07,N0,16
329.524,4.22056,N1,16
329.524,2.23213e+07,N0,16
329.524,4.22056,N1,16
331.687,2.23213e+07,N0,16
331.687,4.18712,N1,16
333.998,2.23213e+07,N0,16
333.998,4.15166,N1,16
333.998,2.23213e+07,N0,16
333.998,4.15166,N1,16
336.159,2.23213e+07,N0,16
336.159,4.1188,N1,16
338.465,2.23213e+07,N0,16
338.465,4.08401,N1,16
338.465,2.23213e+07,N0,16
338.465,4.08401,N1,16
340.628,2.23213e+07,N0,16
340.628,4.05163,N1,16
342.935,2.23213e+07,N0,16
342.935,4.01739,N1,16
342.935,2.23213e+07,N0,16
342.935,4.01739,N1,16
345.1,2.23213e+07,N0,16
345.1,3.98553,N1,16
347.406,2.23213e+07,N0,16
347.406,3.95187,N1,16
347.406,2.23213e+07,N0,16
347.406,3.95187,N1,16
349.571,2.23213e+07,N0,16
349.571,3.92051,N1,16
351.874,2.23213e+07,N0,16
351.874,3.88743,N1,16
351.874,2.23213e+07,N0,16
351.874,3.88743,N1,16
354.043,2.23213e+07,N0,16
354.043,3.85655,N1,16
356.347,2.23213e+07,N0,16
356.347,3.824,N1,16
356.347,2.23213e+07,N0,16
356.347,3.824,N1,16
358.513,2.23213e+07,N0,16
358.513,3.79364,N1,16
360.816,2.23213e+07,N0,16
360.816,3.76164,N1,16
360.816,2.23213e+07,N0,16
360.816,3.76164,N1,16
362.983,2.23213e+07,N0,16
362.983,3.73177,N1,16
365.283,2.23213e+07,N0,16
365.283,3.70033,N1,16
365.283,2.23213e+07,N0,16
365.283,3.70033,N1,16
367.454,2.23213e+07,N0,16
367.454,3.6709,N1,16
369.756,2.23213e+07,N0,16
369.756,3.63994,N1,16
369.756,2.23213e+07,N0,16
369.756,3.63994,N1,16
371.925,2.23213e+07,N0,16
371.925,3.61101,N1,16
374.225,2.23213e+07,N0,16
374.225,3.58059,N1,16
374.225,2.23213e+07,N0,16
374.225,3.58059,N1,16
376.397,2.23213e+07,N0,16
376.397,3.5521,N1,16
378.696,2.23213e+07,N0,16
378.696,3.52218,N1,16
378.696,2.23213e+07,N0,16
378.696,3.52218,N1,16
380.867,2.23213e+07,N0,16
380.867,3.49416,N1,16
383.165,2.23213e+07,N0,16
383.165,3.46475,N1,16
383.165,2.23213e+07,N0,16
383.165,3.46475,N1,16
385.338,2.23213e+07,N0,16
385.338,3.43716,N1,16
387.633,2.23213e+07,N0,16
387.633,3.40826,N1,16
390.047,2.23213e+07,N0,16
390.047,3.37814,N1,16
392.221,2.23213e+07,N0,16
392.221,3.35122,N1,16
394.364,2.23213e+07,N0,16
394.364,3.3249,N1,16
396.534,2.23213e+07,N0,16
396.534,3.29848,N1,16
398.903,2.23213e+07,N0,16
398.903,3.26986,N1,16
401.163,2.23213e+07,N0,16
401.163,3.24279,N1,16
403.381,2.23213e+07,N0,16
403.381,3.21643,N1,16
405.516,2.23213e+07,N0,16
405.516,3.19126,N1,16
407.792,2.23213e+07,N0,16
407.792,3.16466,N1,16
410.049,2.23213e+07,N0,16
410.049,3.13849,N1,16
412.336,2.23213e+07,N0,16
412.336,3.1122,N1,16
414.5,2.23213e+07,N0,16
414.5,3.08752,N1,16
416.727,2.23213e+07,N0,16
416.727,3.06232,N1,16
418.944,2.23213e+07,N0,16
418.944,3.03745,N1,16
421.252,2.23213e+07,N0,16
421.252,3.01178,N1,16
423.457,2.23213e+07,N0,16
423.457,2.98744,N1,16
425.69,2.23213e+07,N0,16
425.69,2.963,N1,16
427.878,2.23213e+07,N0,16
427.878,2.93926,N1,16
430.161,2.23213e+07,N0,16
430.161,2.91467,N1,16
432.382,2.23213e+07,N0,16
432.382,2.89095,N1,16
434.64,2.23213e+07,N0,16
434.64,2.86704,N1,16
436.826,2.23213e+07,N0,16
436.826,2.84408,N1,16
439.084,2.23213e+07,N0,16
439.084,2.82055,N1,16
441.299,2.23213e+07,N0,16
441.299,2.79766,N1,16
443.573,2.23213e+07,N0,16
443.573,2.77436,N1,16
445.771,2.23213e+07,N0,16
445.771,2.75201,N1,16
448.023,2.23213e+07,N0,16
448.023,2.72931,N1,16
450.228,2.23213e+07,N0,16
450.228,2.70726,N1,16
452.498,2.23213e+07,N0,16
452.498,2.68475,N1,16
454.706,2.23213e+07,N0,16
454.706,2.66303,N1,16
456.963,2.23213e+07,N0,16
456.963,2.64101,N1,16
459.163,2.23213e+07,N0,16
459.163,2.61971,N1,16
461.425,2.23213e+07,N0,16
461.425,2.59801,N1,16
463.633,2.23213e+07,N0,16
463.633,2.57699,N1,16
465.892,2.23213e+07,N0,16
465.892,2.55566,N1,16
468.097,2.23213e+07,N0,16
468.097,2.53502,N1,16
470.356,2.23213e+07,N0,16
470.356,2.51404,N1,16
472.564,2.23213e+07,N0,16
472.564,2.4937,N1,16
474.825,2.23213e+07,N0,16
474.825,2.47305,N1,16
477.029,2.23213e+07,N0,16
477.029,2.45308,N1,16
479.286,2.23213e+07,N0,16
479.286,2.43279,N1,16
481.495,2.23213e+07,N0,16
481.495,2.41311,N1,16
483.756,2.23213e+07,N0,16
483.756,2.39312,N1,16
485.965,2.23213e+07,N0,16
485.965,2.37375,N1,16
488.221,2.23213e+07,N0,16
488.221,2.35413,N1,16
490.427,2.23213e+07,N0,16
490.427,2.3351,N1,16
492.685,2.23213e+07,N0,16
492.685,2.31579,N1,16
494.896,2.23213e+07,N0,16
494.896,2.29703,N1,16
497.154,2.23213e+07,N0,16
497.154,2.27803,N1,16
499.361,2.23213e+07,N0,16
499.361,2.2596,N1,16
501.617,2.23213e+07,N0,16
501.617,2.24093,N1,16
503.828,2.23213e+07,N0,16
503.828,2.22278,N1,16
506.086,2.23213e+07,N0,16
506.086,2.20439,N1,16
508.294,2.23213e+07,N0,16
508.294,2.18656,N1,16
510.55,2.23213e+07,N0,16
510.55,2.16849,N1,16
512.762,2.23213e+07,N0,16
512.762,2.15091,N1,16
515.022,2.23213e+07,N0,16
515.022,2.13311,N1,16
517.231,2.23213e+07,N0,16
517.231,2.11584,N1,16
519.483,2.23213e+07,N0,16
519.483,2.09839,N1,16
521.694,2.23213e+07,N0,16
521.694,2.08139,N1,16
523.951,2.23213e+07,N0,16
523.951,2.06417,N1,16
526.162,2.23213e+07,N0,16
526.162,2.04745,N1,16
528.415,2.23213e+07,N0,16
528.415,2.03056,N1,16
530.626,2.23213e+07,N0,16
530.626,2.01411,N1,16
532.88,2.23213e+07,N0,16
532.88,1.99748,N1,16
535.093,2.23213e+07,N0,16
535.093,1.98128,N1,16
537.348,2.23213e+07,N0,16
537.348,1.96492,N1,16
539.559,2.23213e+07,N0,16
539.559,1.949,N1,16
541.811,2.23213e+07,N0,16
541.811,1.93292,N1,16
544.025,2.23213e+07,N0,16
544.025,1.91724,N1,16
546.28,2.23213e+07,N0,16
546.28,1.9014,N1,16
548.493,2.23213e+07,N0,16
548.493,1.88599,N1,16
550.743,2.23213e+07,N0,16
550.743,1.87044,N1,16
552.956,2.23213e+07,N0,16
552.956,1.85528,N1,16
555.211,2.23213e+07,N0,16
555.211,1.83995,N1,16
557.424,2.23213e+07,N0,16
557.424,1.82503,N1,16
559.675,2.23213e+07,N0,16
559.675,1.80998,N1,16
561.887,2.23213e+07,N0,16
561.887,1.79531,N1,16
564.141,2.23213e+07,N0,16
564.141,1.78048,N1,16
566.357,2.23213e+07,N0,16
566.357,1.76603,N1,16
568.607,2.23213e+07,N0,16
568.607,1.75147,N1,16
570.821,2.23213e+07,N0,16
570.821,1.73726,N1,16
573.074,2.23213e+07,N0,16
573.074,1.72293,N1,16
575.29,2.23213e+07,N0,16
575.29,1.70894,N1,16
577.541,2.23213e+07,N0,16
577.541,1.69484,N1,16
579.754,2.23213e+07,N0,16
579.754,1.6811,N1,16
582.003,2.23213e+07,N0,16
582.003,1.66726,N1,16
584.217,2.23213e+07,N0,16
584.217,1.65373,N1,16
586.47,2.23213e+07,N0,16
586.47,1.64008,N1,16
588.685,2.23213e+07,N0,16
588.685,1.62677,N1,16
590.934,2.23213e+07,N0,16
590.934,1.61337,N1,16
593.148,2.23213e+07,N0,16
593.148,1.60028,N1,16
595.398,2.23213e+07,N0,16
595.398,1.58709,N1,16
597.614,2.23213e+07,N0,16
597.614,1.5742,N1,16
599.865,2.23213e+07,N0,16
599.865,1.56122,N1,16
602.082,2.23213e+07,N0,16
602.082,1.54854,N1,16
604.33,2.23213e+07,N0,16
604.33,1.53579,N1,16
606.547,2.23213e+07,N0,16
606.547,1.52331,N1,16
608.795,2.23213e+07,N0,16
608.795,1.51077,N1,16
611.011,2.23213e+07,N0,16
611.011,1.4985,N1,16
613.261,2.23213e+07,N0,16
613.261,1.48615,N1,16
615.479,2.23213e+07,N0,16
615.479,1.47407,N1,16
617.727,2.23213e+07,N0,16
617.727,1.46193,N1,16
619.942,2.23213e+07,N0,16
619.942,1.45007,N1,16
622.191,2.23213e+07,N0,16
622.191,1.43812,N1,16
624.41,2.23213e+07,N0,16
624.41,1.42643,N1,16
626.658,2.23213e+07,N0,16
626.658,1.41468,N1,16
628.874,2.23213e+07,N0,16
628.874,1.4032,N1,16
631.119,2.23213e+07,N0,16
631.119,1.39166,N1,16
633.338,2.23213e+07,N0,16
633.338,1.38034,N1,16
635.587,2.23213e+07,N0,16
635.587,1.36897,N1,16
637.805,2.23213e+07,N0,16
637.805,1.35784,N1,16
640.051,2.23213e+07,N0,16
640.051,1.34667,N1,16
642.271,2.23213e+07,N0,16
642.271,1.33572,N1,16
644.52,2.23213e+07,N0,16
644.52,1.32471,N1,16
646.739,2.23213e+07,N0,16
646.739,1.31394,N1,16
648.984,2.23213e+07,N0,16
648.984,1.30314,N1,16
651.2,2.23213e+07,N0,16
651.2,1.29256,N1,16
653.447,2.23213e+07,N0,16
653.447,1.28192,N1,16
655.669,2.23213e+07,N0,16
655.669,1.27148,N1,16
657.916,2.23213e+07,N0,16
657.916,1.26101,N1,16
660.134,2.23213e+07,N0,16
660.134,1.25077,N1,16
662.378,2.23213e+07,N0,16
662.378,1.24048,N1,16
664.6,2.23213e+07,N0,16
664.6,1.23039,N1,16
666.849,2.23213e+07,N0,16
666.849,1.22025,N1,16
669.068,2.23213e+07,N0,16
669.068,1.21033,N1,16
671.312,2.23213e+07,N0,16
671.312,1.20038,N1,16
673.531,2.23213e+07,N0,16
673.531,1.19062,N1,16
675.779,2.23213e+07,N0,16
675.779,1.18082,N1,16
678,2.23213e+07,N0,16
678,1.17121,N1,16
680.244,2.23213e+07,N0,16
680.244,1.16158,N1,16
682.463,2.23213e+07,N0,16
682.463,1.15214,N1,16
684.708,2.23213e+07,N0,16
684.708,1.14266,N1,16
686.93,2.23213e+07,N0,16
686.93,1.13335,N1,16
689.175,2.23213e+07,N0,16
689.175,1.12403,N1,16
691.394,2.23213e+07,N0,16
691.394,1.11489,N1,16
693.638,2.23213e+07,N0,16
693.638,1.10573,N1,16
695.859,2.23213e+07,N0,16
695.859,1.09673,N1,16
698.105,2.23213e+07,N0,16
698.105,1.08771,N1,16
700.325,2.23213e+07,N0,16
700.325,1.07886,N1,16
702.568,2.23213e+07,N0,16
702.568,1.07,N1,16
704.792,2.23213e+07,N0,16
704.792,1.06128,N1,16
707.036,2.23213e+07,N0,16
707.036,1.05256,N1,16
709.255,2.23213e+07,N0,16
709.255,1.044,N1,16
711.499,2.23213e+07,N0,16
711.499,1.03541,N1,16
713.724,2.23213e+07,N0,16
713.724,1.02697,N1,16
715.967,2.23213e+07,N0,16
715.967,1.01853,N1,16
718.187,2.23213e+07,N0,16
718.187,1.01025,N1,16
720.43,2.23213e+07,N0,16
720.43,1.00195,N1,16
722.654,2.23213e+07,N0,16
722.654,0.993784,N1,16
724.9,2.23213e+07,N0,16
724.9,0.985609,N1,16
727.121,2.23213e+07,N0,16
727.121,0.977586,N1,16
729.362,2.23213e+07,N0,16
729.362,0.969561,N1,16
731.585,2.23213e+07,N0,16
731.585,0.961664,N1,16
733.829,2.23213e+07,N0,16
733.829,0.95376,N1,16
736.052,2.23213e+07,N0,16
736.052,0.945992,N1,16
738.294,2.23213e+07,N0,16
738.294,0.938222,N1,16
740.516,2.23213e+07,N0,16
740.516,0.930585,N1,16
742.76,2.23213e+07,N0,16
742.76,0.922933,N1,16
744.985,2.23213e+07,N0,16
744.985,0.915411,N1,16
747.228,2.23213e+07,N0,16
747.228,0.907888,N1,16
749.449,2.23213e+07,N0,16
749.449,0.9005,N1,16
751.69,2.23213e+07,N0,16
751.69,0.893108,N1,16
753.914,2.23213e+07,N0,16
753.914,0.88583,N1,16
756.159,2.23213e+07,N0,16
756.159,0.878546,N1,16
758.384,2.23213e+07,N0,16
758.384,0.871382,N1,16
760.625,2.23213e+07,N0,16
760.625,0.864228,N1,16
762.848,2.23213e+07,N0,16
762.848,0.857191,N1,16
765.09,2.23213e+07,N0,16
765.09,0.850148,N1,16
767.316,2.23213e+07,N0,16
767.316,0.843217,N1,16
769.558,2.23213e+07,N0,16
769.558,0.83629,N1,16
771.78,2.23213e+07,N0,16
771.78,0.829482,N1,16
774.019,2.23213e+07,N0,16
774.019,0.822677,N1,16
776.242,2.23213e+07,N0,16
776.242,0.815977,N1,16
778.486,2.23213e+07,N0,16
778.486,0.80927,N1,16
780.712,2.23213e+07,N0,16
780.712,0.80267,N1,16
782.953,2.23213e+07,N0,16
782.953,0.796081,N1,16
785.174,2.23213e+07,N0,16
785.174,0.789603,N1,16
787.415,2.23213e+07,N0,16
787.415,0.78312,N1,16
789.641,2.23213e+07,N0,16
789.641,0.776734,N1,16
791.884,2.23213e+07,N0,16
791.884,0.770351,N1,16
794.109,2.23213e+07,N0,16
794.109,0.764072,N1,16
796.348,2.23213e+07,N0,16
796.348,0.757804,N1,16
798.571,2.23213e+07,N0,16
798.571,0.751631,N1,16
800.812,2.23213e+07,N0,16
800.812,0.74546,N1,16
803.039,2.23213e+07,N0,16
803.039,0.739379,N1,16
805.281,2.23213e+07,N0,16
805.281,0.733305,N1,16
807.505,2.23213e+07,N0,16
807.505,0.727331,N1,16
809.744,2.23213e+07,N0,16
809.744,0.721365,N1,16
811.969,2.23213e+07,N0,16
811.969,0.715485,N1,16
814.21,2.23213e+07,N0,16
814.21,0.70961,N1,16
816.438,2.23213e+07,N0,16
816.438,0.703819,N1,16
818.678,2.23213e+07,N0,16
818.678,0.698042,N1,16
820.902,2.23213e+07,N0,16
820.902,0.692354,N1,16
823.142,2.23213e+07,N0,16
823.142,0.686672,N1,16
825.369,2.23213e+07,N0,16
825.369,0.68107,N1,16
827.609,2.23213e+07,N0,16
827.609,0.67548,N1,16
829.836,2.23213e+07,N0,16
829.836,0.669968,N1,16
832.077,2.23213e+07,N0,16
832.077,0.66447,N1,16
834.3,2.23213e+07,N0,16
834.3,0.659057,N1,16
836.537,2.23213e+07,N0,16
836.537,0.653656,N1,16
838.764,2.23213e+07,N0,16
838.764,0.648323,N1,16
841.005,2.23213e+07,N0,16
